"path_id","criteria","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","sucra_os","sucra_pfs"
"C00","",0.523105360598854,0.168482303189934,0.594368328263053,0.140437973351337,0.13232440822662,3496,0.101717544215581,1,7.28878974914551,7.34117412567139
"C780","Hemoglobin, Bilirubin_v2, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.560343076496919,0.206472602047583,0.5896445840547,0.10288425998571,0.135575942915392,1326,0.105909181903904,0.855570882450247,6.50741481781006,7.65919971466064
"C513","Neutrophils, CNS_Metastasis, ECOG",0.56125724359253,0.262625586237724,0.672697581766444,0.194040939842376,0.126136363636364,1206,0.132728587361553,0.856151875499583,6.31995296478271,5.43011379241943
"C524","Hemoglobin, Bilirubin_v2, CNS_Metastasis, ECOG",0.573902560012957,0.206558039524841,0.589626366673494,0.102623996169062,0.135437881873727,1327,0.0999741698192425,0.856078102854353,6.2373104095459,7.6439037322998
"C908","Hemoglobin, Bilirubin_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.576477341931306,0.20706493964771,0.589473054689625,0.102893771970867,0.135245901639344,1321,0.0884279942201003,0.854685718341336,6.22971820831299,7.67101860046387
"C268","Hemoglobin, Bilirubin_v2, PDL1.exclude.lpilimumab, ECOG",0.577184384377868,0.205785207022442,0.598178369444595,0.102801192048384,0.135575942915392,1328,0.0662983320026398,0.854953507398826,6.21785640716553,7.47285747528076
"C396","Hemoglobin, Bilirubin_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, ECOG",0.578765410250505,0.205367094447618,0.609001776895139,0.102527010883845,0.135245901639344,1323,0.0459484879836491,0.854085924193048,6.19170761108398,7.22784233093262
"C42","Platelets, Bilirubin_v2, ALT_v2, ECOG",0.573344804613624,0.234952093282485,0.682906152316855,0.152476630139634,0.124454148471616,1255,0.0869886431596365,0.830638924411502,6.16950511932373,5.24746227264404
"C266","Platelets, Bilirubin_v2, PDL1.exclude.lpilimumab, ECOG",0.576025680085161,0.237724832004918,0.685264910640615,0.159618015131294,0.124341412012645,1295,0.0946965571676284,0.832137750199206,6.16347026824951,5.23095226287842
"C204","Hemoglobin, Bilirubin_v2, Alkaline, PDL1.exclude.Docetaxel, ECOG",0.577193634971436,0.206154147148011,0.587064366337305,0.101656199944162,0.133402275077559,1309,0.0781131525582879,0.859791699747474,6.16070652008057,7.69615077972412
"C1","Neutrophils, ECOG",0.570471826509532,0.257912374871759,0.69140032362752,0.189044324167764,0.126136363636364,1209,0.140790378641933,0.854587606905423,6.1487283706665,5.02161121368408
"C1011","Neutrophils, Platelets, AST_v2, ALT_v2, Alkaline, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.576746891503559,0.229424065255295,0.691906933949726,0.116761836411834,0.121409921671018,1053,0.0876500857364848,0.832402018305593,6.14017486572266,5.05634498596191
"C650","Platelets, Bilirubin_v2, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.577644529201139,0.231531804430616,0.657048559484127,0.149469748284526,0.123678646934461,1289,0.0888866290061205,0.83430677132264,6.12612247467041,5.86626243591309
"C819","Neutrophils, Platelets, AST_v2, ALT_v2, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.57928332431695,0.224509282429821,0.722981577179817,0.116232292159908,0.123234916559692,1071,0.11342103169195,0.828826892975265,6.12602806091309,4.3104190826416
"C170","Platelets, Bilirubin_v2, ALT_v2, PDL1.exclude.Docetaxel, ECOG",0.580401424641628,0.207190604108242,0.677575543614627,0.107484729150078,0.12390350877193,1251,0.00378473907733468,0.830954117377605,6.12034606933594,5.42104339599609
"C12","Hemoglobin, Bilirubin_v2, ECOG",0.58156575522509,0.205246462490303,0.603468545799425,0.102530718719027,0.135437881873727,1329,0.0698944343271579,0.855456557022926,6.11439514160156,7.340895652771
"C138","Platelets, Bilirubin_v2, PDL1.exclude.Docetaxel, ECOG",0.581961540432944,0.204698957318167,0.669733742527366,0.106254832309198,0.123678646934461,1292,0.0144795596179486,0.832938585270438,6.10005664825439,5.63334083557129
"C460","Hemoglobin, Bilirubin_v2, Alkaline, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, ECOG",0.578887159282759,0.240037530181908,0.585922609217872,0.158903022830785,0.133540372670807,1308,0.114969575177815,0.859300458811248,6.09371948242188,7.41061019897461
"C929","Neutrophils, ALT_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.574760597267451,0.277237126638919,0.639027196947111,0.209166027578127,0.123662306777646,1157,0.151706153072404,0.856260472253932,6.09030055999756,6.11127281188965
"C307","Neutrophils, Platelets, AST_v2, ALT_v2, PDL1.exclude.lpilimumab, ECOG",0.580953091013053,0.225924013988226,0.753181671923899,0.116174355698943,0.123234916559692,1072,0.152593114147966,0.828701144693185,6.08778858184814,3.62963485717773
"C258","Platelets, PDL1.exclude.lpilimumab, ECOG",0.58527458777822,0.1913749814304,0.657515922278464,0.100609411987211,0.131163708086785,1387,0.0158667982947265,0.852213407114254,6.06691837310791,5.96720409393311
"C947","Neutrophils, Platelets, AST_v2, ALT_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.583286851868298,0.225578717595725,0.685594421280149,0.116053044450218,0.12258064516129,1067,0.0766718092353076,0.829383102601283,6.06188488006592,5.24163818359375
"C10","Platelets, Bilirubin_v2, ECOG",0.57744948784291,0.242908586367686,0.688131444340078,0.165920211963113,0.124210526315789,1296,0.101428936105429,0.832557086487785,6.05538463592529,5.08941459655762
"C522","Platelets, Bilirubin_v2, CNS_Metastasis, ECOG",0.579253751102922,0.263889301469044,0.668619613494743,0.194302169979137,0.124210526315789,1293,0.130900869389921,0.833935735352239,6.04528331756592,5.54518795013428
"C2","Platelets, ECOG",0.587125933182608,0.191419098868615,0.65906782023103,0.10057993698811,0.131034482758621,1388,0.0190806480682491,0.85259278547797,6.04381561279297,5.93480682373047
"C172","Hemoglobin, Bilirubin_v2, ALT_v2, PDL1.exclude.Docetaxel, ECOG",0.587879939820495,0.212438586975407,0.615521503883713,0.110226178010158,0.135163674762408,1288,0.0353856826017749,0.848704475738125,6.02524375915527,7.04598999023438
"C883","Neutrophils, Platelets, AST_v2, ALT_v2, Alkaline, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.58313641506118,0.230026006080692,0.70723518307283,0.117493789937692,0.122077922077922,1057,0.107292221051562,0.831797008896249,6.02510070800781,4.6704216003418
"C940","Hemoglobin, Bilirubin_v2, ALT_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.581455652018368,0.2275622276175,0.589426056854058,0.136208640069741,0.135306553911205,1286,0.090597604011815,0.848248763431603,6.01839351654053,7.4253044128418
"C755","Neutrophils, Platelets, AST_v2, ALT_v2, Alkaline, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.583807329029405,0.230795615331694,0.69593338825717,0.117322472453694,0.121251629726206,1054,0.0911348215538183,0.833022631747287,5.99527740478516,4.94776248931885
"C499","Neutrophils, Platelets, AST_v2, ALT_v2, Alkaline, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, ECOG",0.585913294271519,0.229128794659868,0.734627187547626,0.117102137268467,0.121409921671018,1054,0.157721636906579,0.832255388286908,5.98407936096191,4.03255462646484
