"path_id","criteria","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","sucra_os","sucra_pfs"
"C1328","Platelets, Hemoglobin, Bilirubin_v2, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.40401676806819,0.290657119077792,0.421899525821233,0.147614514840102,0.130044843049327,650,0.384633333868014,0.782429245140272,4.04294276237488,4.37445116043091
"C802","WBC_v2, Hemoglobin, Bilirubin_v2, CNS_Metastasis, EGFR_drug, ALK_drug, ECOG",0.409830960629825,0.291646921469317,0.452159879020672,0.144788404457234,0.133047210300429,670,0.397041449644863,0.793444697376699,3.98512315750122,4.08084869384766
"C291","Histology_Any, WBC_v2, Hemoglobin, Bilirubin_v2, EGFR_drug, ALK_drug, ECOG",0.418530470625937,0.301955513911807,0.453867686991924,0.145600038643738,0.134361233480176,651,0.38757211347404,0.776546740502274,3.92501068115234,4.07659816741943
"C803","Histology_Any, WBC_v2, Hemoglobin, Bilirubin_v2, CNS_Metastasis, EGFR_drug, ALK_drug, ECOG",0.405940255766966,0.353027859005003,0.433296305010805,0.233329174564764,0.134361233480176,649,0.430208135779233,0.778036026104198,3.91045618057251,4.01310634613037
"C1840","Platelets, Hemoglobin, Bilirubin_v2, CNS_Metastasis, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.422860691801198,0.293567849809912,0.424562276040799,0.148189455197106,0.130044843049327,648,0.382175858796094,0.783756023442078,3.90093612670898,4.34813833236694
"C1842","WBC_v2, Platelets, Hemoglobin, Bilirubin_v2, CNS_Metastasis, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.42612438155084,0.293029899220569,0.414842695808299,0.148725868556885,0.130925507900677,642,0.405163316247572,0.788034502266242,3.88002228736877,4.42965221405029
"C290","WBC_v2, Hemoglobin, Bilirubin_v2, EGFR_drug, ALK_drug, ECOG",0.426303875415013,0.290323050954197,0.473724201717578,0.144371917806355,0.133047210300429,672,0.3466240531608,0.791935301661955,3.86160159111023,3.82752227783203
"C1826","WBC_v2, Hemoglobin, Bilirubin_v2, CNS_Metastasis, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.42846342375823,0.291228927450789,0.455586741099721,0.144355093167757,0.133909287257019,667,0.360918335980444,0.791048585554138,3.8581211566925,4.0520281791687
"C1827","Histology_Any, WBC_v2, Hemoglobin, Bilirubin_v2, CNS_Metastasis, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.429189707198903,0.301085977088323,0.448528885637411,0.146661539520753,0.135254988913526,646,0.384495874135698,0.77603719981712,3.83822393417358,4.12202095985413
"C1314","WBC_v2, Hemoglobin, Bilirubin_v2, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.433381629390712,0.290948358485543,0.460919734256365,0.14417052353776,0.133909287257019,669,0.344757081418064,0.789442976946214,3.82210683822632,3.99313402175903
"C1330","WBC_v2, Platelets, Hemoglobin, Bilirubin_v2, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.431738856579095,0.292215541210836,0.423471871413581,0.148550216823776,0.130925507900677,644,0.383739757685539,0.786471040413609,3.82038974761963,4.35022377967834
"C418","WBC_v2, Hemoglobin, AST_v2, Bilirubin_v2, EGFR_drug, ALK_drug, ECOG",0.433660778332764,0.294605874582932,0.458679021990447,0.146478551765024,0.133909287257019,668,0.35439740518874,0.792969744080174,3.81814408302307,4.01547574996948
"C1968","Platelets, Hemoglobin, AST_v2, Bilirubin_v2, CNS_Metastasis, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.44440900865246,0.293999168706789,0.412396276741311,0.149438028046425,0.130925507900677,644,0.401030099338353,0.784937036367922,3.7527756690979,4.45079851150513
"C1315","Histology_Any, WBC_v2, Hemoglobin, Bilirubin_v2, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.442593461442289,0.299667839097459,0.480265385017576,0.145387861208852,0.135254988913526,648,0.330111560680569,0.774191431391833,3.74710059165955,3.76558828353882
"C419","Histology_Any, WBC_v2, Hemoglobin, AST_v2, Bilirubin_v2, EGFR_drug, ALK_drug, ECOG",0.442481667934293,0.300144199549627,0.453389521967496,0.146488760257883,0.135254988913526,647,0.363862967652459,0.777658463754693,3.73807168006897,4.06996202468872
"C1954","WBC_v2, Hemoglobin, AST_v2, Bilirubin_v2, CNS_Metastasis, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.445392197061388,0.292839279490228,0.450092764625762,0.146044572467504,0.134782608695652,663,0.354247886923159,0.792153316798598,3.73120594024658,4.10883831977844
"C931","Histology_Any, WBC_v2, Hemoglobin, AST_v2, Bilirubin_v2, CNS_Metastasis, EGFR_drug, ALK_drug, ECOG",0.436071470889277,0.328980705141588,0.435920812863973,0.196638084740108,0.135254988913526,645,0.408404206629675,0.779183255854812,3.71746873855591,4.08240985870361
"C1442","WBC_v2, Hemoglobin, AST_v2, Bilirubin_v2, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.450143795882145,0.292733012993171,0.45270866413034,0.145904601847859,0.134782608695652,665,0.344844212289823,0.790853734869964,3.68814826011658,4.07778906822205
"C816","Platelets, Hemoglobin, Bilirubin_v2, CNS_Metastasis, EGFR_drug, ALK_drug, ECOG",0.455037615838003,0.294083888434229,0.437668365567203,0.147465183208075,0.129175946547884,651,0.359553566845803,0.785733853458412,3.6709315776825,4.24056839942932
"C930","WBC_v2, Hemoglobin, AST_v2, Bilirubin_v2, CNS_Metastasis, EGFR_drug, ALK_drug, ECOG",0.453048190459109,0.293588464601555,0.458602082104669,0.145647294475392,0.133909287257019,666,0.351428746776265,0.794179554256135,3.66214919090271,4.0107090473175
"C818","WBC_v2, Platelets, Hemoglobin, Bilirubin_v2, CNS_Metastasis, EGFR_drug, ALK_drug, ECOG",0.455692998290965,0.293671683720759,0.432479693578096,0.147286516513798,0.130044843049327,645,0.374764058091738,0.79009231047312,3.65872287750244,4.28566741943359
"C1456","Platelets, Hemoglobin, AST_v2, Bilirubin_v2, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.458270711605236,0.294473659609195,0.428211590879052,0.149490319146326,0.130925507900677,646,0.370586652754729,0.784041421139153,3.61383819580078,4.30638647079468
"C1970","WBC_v2, Platelets, Hemoglobin, AST_v2, Bilirubin_v2, CNS_Metastasis, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.460697320193386,0.29607777857818,0.416416293849661,0.150342941412547,0.131818181818182,638,0.384033269103984,0.789555495463122,3.60926508903503,4.40914583206177
"C304","Platelets, Hemoglobin, Bilirubin_v2, EGFR_drug, ALK_drug, ECOG",0.464515110402489,0.294036567844155,0.44713941634596,0.147586913675448,0.129175946547884,653,0.330318811421054,0.784820258699192,3.59989094734192,4.1470832824707
"C1955","Histology_Any, WBC_v2, Hemoglobin, AST_v2, Bilirubin_v2, CNS_Metastasis, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.460025122419673,0.299918142710348,0.454295690760108,0.146467790945796,0.136160714285714,642,0.387801975047147,0.777530695549656,3.58834481239319,4.04974126815796
"C306","WBC_v2, Platelets, Hemoglobin, Bilirubin_v2, EGFR_drug, ALK_drug, ECOG",0.463200527365576,0.293412232372503,0.44602912838118,0.147333092756975,0.130044843049327,647,0.335095615703151,0.78898496734551,3.56808662414551,4.13295769691467
"C944","Platelets, Hemoglobin, AST_v2, Bilirubin_v2, CNS_Metastasis, EGFR_drug, ALK_drug, ECOG",0.468027974570981,0.296746560350575,0.431933350113703,0.148469429933899,0.130044843049327,647,0.35677691494712,0.787553502084939,3.56533813476562,4.29309153556824
"C1443","Histology_Any, WBC_v2, Hemoglobin, AST_v2, Bilirubin_v2, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.468321153291729,0.297950673363781,0.478333491206859,0.146209492444318,0.136160714285714,644,0.330061773368027,0.775895579425353,3.56232476234436,3.79811763763428
"C273","Histology_Any, Platelets, Bilirubin_v2, EGFR_drug, ALK_drug, ECOG",0.469314182802596,0.279996558704287,0.520222325481745,0.140196966027935,0.126050420168067,695,0.257741733367193,0.767189715458404,3.5600574016571,3.22955918312073
"C773","Histology_Any, Lymphocyte, Bilirubin_v2, CNS_Metastasis, EGFR_drug, ALK_drug, ECOG",0.469601455454973,0.275768327843373,0.532079814209197,0.142560575406811,0.127753303964758,654,0.317205119345974,0.784127963797685,3.55841851234436,3.04808020591736
"C1445","Histology_Any, Lymphocyte, Hemoglobin, AST_v2, Bilirubin_v2, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.465112489695556,0.299068701698312,0.449676383184103,0.149824909509914,0.137019230769231,595,0.274030314245886,0.786026874730493,3.55223345756531,4.09539580345154
"C770","WBC_v2, Bilirubin_v2, CNS_Metastasis, EGFR_drug, ALK_drug, ECOG",0.475248490935339,0.262671273954864,0.541856121827281,0.136311055588184,0.128205128205128,737,0.314349307483499,0.798816444775706,3.54743146896362,2.93110013008118
"C1458","WBC_v2, Platelets, Hemoglobin, AST_v2, Bilirubin_v2, PDL1.exclude.Docetaxel, EGFR_drug, ALK_drug, ECOG",0.467082488457354,0.295099184090292,0.421325574646289,0.150012219292346,0.131818181818182,640,0.362220556815376,0.788787521591147,3.54228520393372,4.3639829158783
