"path_id","criteria","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","sucra_os","sucra_pfs"
"C937","FirstProgression, Platelets, AST_v2, Bilirubin_v2, Alkaline, CNS_Metastasis, ECOG, EGFR.mutation, ALK.translocation",0.74633837139313,0.153910735775492,0.891109031247642,0.0793542496303726,0.113152804642166,1420,0.0686778210265433,0.735901110323166,3.88075399398804,3.68910980224609
"C1449","FirstProgression, Platelets, AST_v2, Bilirubin_v2, Alkaline, PDL1.exclude.Docetaxel, ECOG, EGFR.mutation, ALK.translocation",0.747469791418406,0.153070754561546,0.906382264551798,0.0792618621544147,0.112512124151309,1421,0.0815613757854004,0.735138837902502,3.86942887306213,3.55320644378662
"C425","FirstProgression, Platelets, AST_v2, Bilirubin_v2, Alkaline, ECOG, EGFR.mutation, ALK.translocation",0.746616155207883,0.153012832646901,0.902629361179856,0.0794067962079875,0.113152804642166,1424,0.0840190027462437,0.732021336927053,3.85450530052185,3.56966710090637
"C1961","FirstProgression, Platelets, AST_v2, Bilirubin_v2, Alkaline, CNS_Metastasis, PDL1.exclude.Docetaxel, ECOG, EGFR.mutation, ALK.translocation",0.751298938495769,0.154125011093408,0.895545551621479,0.0795100994132068,0.112512124151309,1417,0.0643983422183105,0.739069926187569,3.84978771209717,3.65162563323975
"C393","FirstProgression, Platelets, Bilirubin_v2, Alkaline, ECOG, EGFR.mutation, ALK.translocation",0.757410083708883,0.149837099149659,0.914439435620528,0.0788649853820602,0.112274024738344,1444,0.0810266079427855,0.735950922827653,3.80383682250977,3.47498345375061
"C1193","FirstProgression, Platelets, AST_v2, Bilirubin_v2, PDL1.exclude.Docetaxel, ECOG, EGFR.mutation, ALK.translocation",0.759266004245802,0.14980542220061,0.901608018918952,0.0790532185264699,0.111538461538462,1439,0.0618936380293063,0.734986750695022,3.78720188140869,3.5846700668335
"C1417","FirstProgression, Platelets, Bilirubin_v2, Alkaline, PDL1.exclude.Docetaxel, ECOG, EGFR.mutation, ALK.translocation",0.759055176247284,0.149648465119252,0.915810628124466,0.078736730254138,0.111641221374046,1441,0.0866251881513382,0.739097814632111,3.78346180915833,3.45508360862732
"C1929","FirstProgression, Platelets, Bilirubin_v2, Alkaline, CNS_Metastasis, PDL1.exclude.Docetaxel, ECOG, EGFR.mutation, ALK.translocation",0.762971183679542,0.150755124887088,0.91839778298445,0.0790174307590343,0.111641221374046,1437,0.0815982935617114,0.742967984204679,3.77734708786011,3.44977450370789
"C1451","FirstProgression, WBC, Platelets, AST_v2, Bilirubin_v2, Alkaline, PDL1.exclude.Docetaxel, ECOG, EGFR.mutation, ALK.translocation",0.763723655570809,0.152740325496523,0.904421917349219,0.0798067574519819,0.114737883283877,1398,0.0829440284853429,0.728073514251992,3.75131320953369,3.55863904953003
"C169","FirstProgression, Platelets, AST_v2, Bilirubin_v2, ECOG, EGFR.mutation, ALK.translocation",0.765521126978893,0.149647757560516,0.917968511399708,0.0791223397193947,0.112176414189837,1442,0.0748116774884309,0.731778752458127,3.74236464500427,3.43785309791565
"C1705","FirstProgression, Platelets, AST_v2, Bilirubin_v2, CNS_Metastasis, PDL1.exclude.Docetaxel, ECOG, EGFR.mutation, ALK.translocation",0.769102110790505,0.150808234836874,0.891766162619989,0.0792408277426054,0.111538461538462,1435,0.0538295018483026,0.738913130210711,3.72916197776794,3.6757378578186
